[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.014449596405029297
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024928569793701172
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03741645812988281
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04995012283325195
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06236910820007324
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07480406761169434
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08716392517089844
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09954333305358887
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11200523376464844
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12428879737854004
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13697290420532227
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14964938163757324
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.162125825881958
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17470502853393555
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1872260570526123
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19964265823364258
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21245884895324707
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22509360313415527
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23749423027038574
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25043177604675293
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26274681091308594
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27509641647338867
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2875020503997803
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2998688220977783
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.312422513961792
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.324798583984375
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33708953857421875
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.349384069442749
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3616020679473877
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3739316463470459
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.38718342781066895
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.39989209175109863
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4127235412597656
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], sweater ,[Time], 0.42679476737976074
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4394958019256592
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.45249271392822266
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4649670124053955
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.47747206687927246
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4903271198272705
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5028884410858154
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5152158737182617
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5275542736053467
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5397827625274658
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5518786907196045
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5639832019805908
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5761880874633789
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.588383674621582
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6007020473480225
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6129899024963379
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6252017021179199
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012632608413696289
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.026120424270629883
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.038739919662475586
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.051236629486083984
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06371259689331055
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07617592811584473
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08860659599304199
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10102128982543945
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1134638786315918
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12586188316345215
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13807201385498047
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1503279209136963
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16261601448059082
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1750504970550537
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1873934268951416
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19968748092651367
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21197152137756348
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2242603302001953
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23629450798034668
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24841618537902832
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26069068908691406
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27294135093688965
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2852015495300293
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2974860668182373
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.309722900390625
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32193613052368164
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3342287540435791
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3465743064880371
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3588376045227051
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.37093520164489746
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3831186294555664
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3953526020050049
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40758848190307617
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4201667308807373
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43250489234924316
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4447939395904541
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4569981098175049
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4691591262817383
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4813711643218994
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4935617446899414
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5056300163269043
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5177438259124756
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5298168659210205
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5418016910552979
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.553910493850708
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5660398006439209
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.578195333480835
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5902259349822998
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6023516654968262
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6142621040344238
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013252496719360352
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025667190551757812
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03829669952392578
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.050940752029418945
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06353092193603516
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07617664337158203
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08868813514709473
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10120296478271484
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1137242317199707
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12628602981567383
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1387791633605957
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1512460708618164
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1637423038482666
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17611980438232422
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18853306770324707
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20091629028320312
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2133336067199707
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22576570510864258
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2381737232208252
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25051164627075195
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2627100944519043
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27504920959472656
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2872891426086426
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2996232509613037
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3119645118713379
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3242664337158203
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33661842346191406
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3489804267883301
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3612794876098633
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3737142086029053
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.38590002059936523
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3981349468231201
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.41032981872558594
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4225120544433594
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43485379219055176
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.44716763496398926
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.45943665504455566
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.47176074981689453
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.48401570320129395
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4964158535003662
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5095076560974121
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5220749378204346
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5345423221588135
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.546978235244751
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5594758987426758
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5719988346099854
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5844202041625977
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5969500541687012
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6094326972961426
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.621788501739502
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.012409448623657227
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024852752685546875
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03730154037475586
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04974627494812012
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.062074899673461914
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07441544532775879
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08686709403991699
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0995032787322998
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11207032203674316
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12480592727661133
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13626432418823242
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1479945182800293
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], sweater ,[Time], 0.15890789031982422
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], sweater ,[Time], 0.17069149017333984
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1822187900543213
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1940906047821045
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2059764862060547
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.21778154373168945
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2292633056640625
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2415773868560791
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25358152389526367
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26572394371032715
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2778005599975586
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29000258445739746
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30254435539245605
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31466031074523926
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3268461227416992
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3393266201019287
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35138654708862305
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3638722896575928
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37604522705078125
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.38855481147766113
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4010024070739746
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.413097620010376
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.42568516731262207
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.43784403800964355
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.45002007484436035
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4621138572692871
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.47422289848327637
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.48638033866882324
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4988377094268799
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5105729103088379
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5225138664245605
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.534632682800293
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5471382141113281
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5590298175811768
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5710659027099609
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5834636688232422
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5954506397247314
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6079378128051758
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012515544891357422
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02478933334350586
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03697037696838379
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04921460151672363
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06133866310119629
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07353997230529785
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08561491966247559
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09774231910705566
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11015534400939941
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12208724021911621
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1341109275817871
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14661312103271484
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1586461067199707
