[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.01446390151977539
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08728146553039551
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09982872009277344
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11245918273925781
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12502813339233398
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13800978660583496
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1509716510772705
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16367053985595703
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17666053771972656
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18944454193115234
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20187044143676758
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21459054946899414
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2272491455078125
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2399308681488037
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25313878059387207
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.2655949592590332
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27808427810668945
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29058265686035156
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3031489849090576
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3155636787414551
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32793402671813965
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34024739265441895
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3526754379272461
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36504673957824707
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3774290084838867
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.39072585105895996
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.40356922149658203
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.41620302200317383
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], sweater ,[Time], 0.4300882816314697
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4428863525390625
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.45583343505859375
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.46825504302978516
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.48077821731567383
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4935615062713623
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5060985088348389
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5182273387908936
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5304388999938965
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5425975322723389
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5547275543212891
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5668504238128662
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5790317058563232
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.59114670753479
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.603208065032959
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6153156757354736
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6274027824401855
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013432025909423828
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.027034997940063477
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.039244651794433594
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.051378726959228516
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06364822387695312
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07599186897277832
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08824753761291504
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10049009323120117
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11272954940795898
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12488508224487305
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13699793815612793
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14909911155700684
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16120171546936035
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17333626747131348
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.18551397323608398
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19759535789489746
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20970988273620605
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22180700302124023
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23378610610961914
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2458658218383789
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2581002712249756
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27013134956359863
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28232789039611816
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2944488525390625
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3065023422241211
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31854820251464844
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3305668830871582
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3426833152770996
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3547544479370117
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3666572570800781
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37873220443725586
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3907444477081299
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40276575088500977
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4147787094116211
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.42676377296447754
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.43884968757629395
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4508016109466553
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46297502517700195
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4749593734741211
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.486987829208374
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.499006986618042
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5109434127807617
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5230958461761475
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5350470542907715
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5470240116119385
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5590224266052246
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5709304809570312
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5828993320465088
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5948760509490967
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.60672926902771
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012969732284545898
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02519512176513672
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03751516342163086
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05004143714904785
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06250929832458496
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07488536834716797
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0872335433959961
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0996088981628418
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11201786994934082
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12435722351074219
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13661527633666992
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1488504409790039
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.161207914352417
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17347097396850586
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18597888946533203
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19838213920593262
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21064186096191406
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22294259071350098
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.235093355178833
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24738121032714844
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2595546245574951
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2717897891998291
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28398633003234863
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.296248197555542
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3084735870361328
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32054948806762695
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3328416347503662
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.345003604888916
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35721778869628906
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3693530559539795
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.381406307220459
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3935263156890869
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4055778980255127
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.4174308776855469
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4294605255126953
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4415609836578369
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4535386562347412
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46550536155700684
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.477571964263916
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4895617961883545
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5014238357543945
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5133919715881348
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5253472328186035
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5373172760009766
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5492923259735107
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5612738132476807
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5732254981994629
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5851418972015381
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5971379280090332
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6091392040252686
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.011926412582397461
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024097204208374023
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.036208152770996094
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04825544357299805
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06035304069519043
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07238554954528809
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08430886268615723
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09628701210021973
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10827064514160156
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12021589279174805
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.13124704360961914
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1426708698272705
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.15376853942871094
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.1652979850769043
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.17669367790222168
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.18845677375793457
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.20037388801574707
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.21169734001159668
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.22285103797912598
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23473715782165527
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24639391899108887
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2583003044128418
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27018237113952637
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2821512222290039
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29407167434692383
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30588650703430176
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3176689147949219
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3296351432800293
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.341533899307251
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3534736633300781
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3653090000152588
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3773081302642822
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.38921165466308594
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.400984525680542
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4130387306213379
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.42498111724853516
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.43691349029541016
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.44866251945495605
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4606807231903076
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.47261571884155273
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48461151123046875
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.49611806869506836
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5074787139892578
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5195791721343994
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5316224098205566
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5430915355682373
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5550940036773682
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5671372413635254
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.579171895980835
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5912103652954102
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012196779251098633
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024231672286987305
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.036386728286743164
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04856538772583008
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.060823917388916016
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07310605049133301
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08535647392272949
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09755897521972656
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10966968536376953
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12171697616577148
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13394379615783691
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14621615409851074
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15823841094970703
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17041349411010742
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18237829208374023
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19448566436767578
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20670771598815918
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21885943412780762
