[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.014606237411499023
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40765380859375
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.419874906539917
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43209314346313477
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4444291591644287
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4565410614013672
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46878576278686523
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4809129238128662
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4931931495666504
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.505394458770752
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], None ,[Time], 0.517704963684082
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.5295670032501221
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5417988300323486
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5538976192474365
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5659012794494629
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5783510208129883
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5915405750274658
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6039078235626221
[train]: no. 01 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6164648532867432
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012671709060668945
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025026798248291016
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03720521926879883
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04941964149475098
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.061743974685668945
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07400226593017578
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08629512786865234
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0984795093536377
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11072206497192383
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12281608581542969
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13526535034179688
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14754533767700195
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15951156616210938
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17171692848205566
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18381857872009277
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19598031044006348
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20821046829223633
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22043657302856445
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2325267791748047
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24499106407165527
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], None ,[Time], 0.257004976272583
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26898741722106934
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2810554504394531
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29312658309936523
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.305248498916626
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3173065185546875
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32944226264953613
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3415665626525879
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35372185707092285
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36588621139526367
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37853550910949707
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3908531665802002
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4031682014465332
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4163389205932617
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4286224842071533
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.44130563735961914
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.45340490341186523
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46568894386291504
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.47820186614990234
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.49049878120422363
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.502469539642334
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5143439769744873
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5264770984649658
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5384311676025391
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5503494739532471
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5622353553771973
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5742228031158447
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5861227512359619
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5982534885406494
[train]: no. 02 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6102888584136963
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012507915496826172
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025675058364868164
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.0378572940826416
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05005049705505371
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06218457221984863
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07443451881408691
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08664512634277344
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09884762763977051
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11135220527648926
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12420511245727539
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.13694095611572266
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], None ,[Time], 0.1495685577392578
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16202712059020996
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17455220222473145
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], None ,[Time], 0.18718171119689941
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19960284233093262
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21193957328796387
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22421932220458984
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23638606071472168
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24863266944885254
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2608816623687744
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27329564094543457
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2856621742248535
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2979581356048584
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31021642684936523
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3224482536315918
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33460354804992676
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34677553176879883
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3588850498199463
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3709268569946289
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3829488754272461
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3950645923614502
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40724778175354004
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4193875789642334
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4313850402832031
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.44347333908081055
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4555704593658447
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46774864196777344
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.479738712310791
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.49186182022094727
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5046696662902832
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5167090892791748
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5287766456604004
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], None ,[Time], 0.5408029556274414
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5529634952545166
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5649869441986084
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5770289897918701
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5890402793884277
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6009922027587891
[train]: no. 03 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], None ,[Time], 0.612896203994751
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013510465621948242
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.026001691818237305
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03844499588012695
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05091547966003418
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06334161758422852
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07591795921325684
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08826375007629395
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.10061454772949219
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.1130366325378418
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12582993507385254
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1381082534790039
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15050220489501953
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16266441345214844
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17519545555114746
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18740344047546387
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1997392177581787
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21212029457092285
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22462034225463867
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2368154525756836
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2491612434387207
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26128721237182617
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2734954357147217
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2857491970062256
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2979903221130371
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31020450592041016
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3224294185638428
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3346848487854004
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3469657897949219
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3591270446777344
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3715672492980957
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.38367152214050293
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3959500789642334
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.4081897735595703
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 164 ,[Category], towel ,[Pred], None ,[Time], 0.4204409122467041
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43295884132385254
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4455080032348633
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.45825648307800293
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4706408977508545
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.48369336128234863
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4960935115814209
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.50834059715271
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.520545482635498
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5326120853424072
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5446608066558838
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5567333698272705
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5688843727111816
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5809297561645508
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 208 ,[Category], tshirt ,[Pred], None ,[Time], 0.5930109024047852
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6051726341247559
[train]: no. 04 ,bandwidth, 80 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6173088550567627
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], None ,[Time], 0.012310266494750977
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024797916412353516
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.0372462272644043
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.049883127212524414
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06223869323730469
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07467818260192871
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0870201587677002
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09952044486999512
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11177515983581543
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12412643432617188
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.13558340072631836
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], None ,[Time], 0.147430419921875
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], None ,[Time], 0.15858030319213867
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], None ,[Time], 0.17046570777893066
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], None ,[Time], 0.18215060234069824
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], None ,[Time], 0.194474458694458
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], None ,[Time], 0.20659804344177246
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.21816778182983398
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2295682430267334
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], None ,[Time], 0.24200081825256348
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], None ,[Time], 0.2540264129638672
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26610589027404785
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2780723571777344
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29033613204956055
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3025052547454834
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3146638870239258
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], None ,[Time], 0.32659173011779785
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3390343189239502
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35127711296081543
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36350464820861816
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37554430961608887
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3877274990081787
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.39984774589538574
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4122016429901123
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4244253635406494
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4366567134857178
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4487876892089844
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4610579013824463
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4732215404510498
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4854896068572998
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49747157096862793
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], None ,[Time], 0.509333610534668
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.5208652019500732
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5330746173858643
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5449836254119873
