name,shape,weight,video_no
shirts_2_video_04_0022.png,2,2,4
shirts_2_video_04_0023.png,2,2,4
shirts_2_video_04_0024.png,2,2,4
shirts_2_video_04_0025.png,2,2,4
shirts_2_video_04_0026.png,2,2,4
shirts_2_video_04_0027.png,2,2,4
shirts_2_video_04_0028.png,2,2,4
shirts_2_video_04_0029.png,2,2,4
shirts_2_video_04_0030.png,2,2,4
shirts_2_video_04_0031.png,2,2,4
shirts_2_video_04_0032.png,2,2,4
shirts_2_video_04_0033.png,2,2,4
shirts_2_video_04_0034.png,2,2,4
shirts_2_video_04_0035.png,2,2,4
shirts_2_video_04_0036.png,2,2,4
shirts_2_video_04_0037.png,2,2,4
shirts_2_video_04_0038.png,2,2,4
shirts_2_video_04_0039.png,2,2,4
shirts_2_video_04_0040.png,2,2,4
shirts_2_video_04_0041.png,2,2,4
shirts_2_video_04_0042.png,2,2,4
shirts_2_video_04_0043.png,2,2,4
shirts_2_video_04_0044.png,2,2,4
shirts_2_video_04_0045.png,2,2,4
shirts_2_video_04_0046.png,2,2,4
shirts_2_video_04_0047.png,2,2,4
shirts_2_video_04_0048.png,2,2,4
shirts_2_video_04_0049.png,2,2,4
shirts_2_video_04_0050.png,2,2,4
shirts_2_video_04_0051.png,2,2,4
shirts_2_video_04_0052.png,2,2,4
shirts_2_video_04_0053.png,2,2,4
shirts_2_video_04_0054.png,2,2,4
shirts_2_video_04_0055.png,2,2,4
shirts_2_video_04_0056.png,2,2,4
shirts_2_video_04_0057.png,2,2,4
shirts_2_video_04_0058.png,2,2,4
shirts_2_video_04_0059.png,2,2,4
shirts_2_video_04_0060.png,2,2,4
shirts_2_video_05_0001.png,2,2,5
shirts_2_video_05_0002.png,2,2,5
shirts_2_video_05_0003.png,2,2,5
shirts_2_video_05_0004.png,2,2,5
shirts_2_video_05_0005.png,2,2,5
shirts_2_video_05_0006.png,2,2,5
shirts_2_video_05_0007.png,2,2,5
shirts_2_video_05_0008.png,2,2,5
shirts_2_video_05_0009.png,2,2,5
shirts_2_video_05_0010.png,2,2,5
shirts_2_video_05_0011.png,2,2,5
shirts_2_video_05_0012.png,2,2,5
shirts_2_video_05_0013.png,2,2,5
shirts_2_video_05_0014.png,2,2,5
shirts_2_video_05_0015.png,2,2,5
shirts_2_video_05_0016.png,2,2,5
shirts_2_video_05_0017.png,2,2,5
shirts_2_video_05_0018.png,2,2,5
shirts_2_video_05_0019.png,2,2,5
shirts_2_video_05_0020.png,2,2,5
shirts_2_video_05_0021.png,2,2,5
shirts_2_video_05_0022.png,2,2,5
shirts_2_video_05_0023.png,2,2,5
shirts_2_video_05_0024.png,2,2,5
shirts_2_video_05_0025.png,2,2,5
shirts_2_video_05_0026.png,2,2,5
shirts_2_video_05_0027.png,2,2,5
shirts_2_video_05_0028.png,2,2,5
shirts_2_video_05_0029.png,2,2,5
shirts_2_video_05_0030.png,2,2,5
shirts_2_video_05_0031.png,2,2,5
shirts_2_video_05_0032.png,2,2,5
shirts_2_video_05_0033.png,2,2,5
shirts_2_video_05_0034.png,2,2,5
shirts_2_video_05_0035.png,2,2,5
shirts_2_video_05_0036.png,2,2,5
shirts_2_video_05_0037.png,2,2,5
shirts_2_video_05_0038.png,2,2,5
shirts_2_video_05_0039.png,2,2,5
shirts_2_video_05_0040.png,2,2,5
shirts_2_video_05_0041.png,2,2,5
shirts_2_video_05_0042.png,2,2,5
shirts_2_video_05_0043.png,2,2,5
shirts_2_video_05_0044.png,2,2,5
shirts_2_video_05_0045.png,2,2,5
shirts_2_video_05_0046.png,2,2,5
shirts_2_video_05_0047.png,2,2,5
shirts_2_video_05_0048.png,2,2,5
shirts_2_video_05_0049.png,2,2,5
shirts_2_video_05_0050.png,2,2,5
shirts_2_video_05_0051.png,2,2,5
shirts_2_video_05_0052.png,2,2,5
shirts_2_video_05_0053.png,2,2,5
shirts_2_video_05_0054.png,2,2,5
shirts_2_video_05_0055.png,2,2,5
shirts_2_video_05_0056.png,2,2,5
shirts_2_video_05_0057.png,2,2,5
shirts_2_video_05_0058.png,2,2,5
shirts_2_video_05_0059.png,2,2,5
shirts_2_video_05_0060.png,2,2,5
shirts_2_video_06_0001.png,2,2,6
shirts_2_video_06_0002.png,2,2,6
shirts_2_video_06_0003.png,2,2,6
shirts_2_video_06_0004.png,2,2,6
shirts_2_video_06_0005.png,2,2,6
shirts_2_video_06_0006.png,2,2,6
shirts_2_video_06_0007.png,2,2,6
shirts_2_video_06_0008.png,2,2,6
shirts_2_video_06_0009.png,2,2,6
shirts_2_video_06_0010.png,2,2,6
shirts_2_video_06_0011.png,2,2,6
shirts_2_video_06_0012.png,2,2,6
shirts_2_video_06_0013.png,2,2,6
shirts_2_video_06_0014.png,2,2,6
shirts_2_video_06_0015.png,2,2,6
shirts_2_video_06_0016.png,2,2,6
shirts_2_video_06_0017.png,2,2,6
shirts_2_video_06_0018.png,2,2,6
shirts_2_video_06_0019.png,2,2,6
shirts_2_video_06_0020.png,2,2,6
shirts_2_video_06_0021.png,2,2,6
shirts_2_video_06_0022.png,2,2,6
shirts_2_video_06_0023.png,2,2,6
shirts_2_video_06_0024.png,2,2,6
shirts_2_video_06_0025.png,2,2,6
shirts_2_video_06_0026.png,2,2,6
shirts_2_video_06_0027.png,2,2,6
shirts_2_video_06_0028.png,2,2,6
shirts_2_video_06_0029.png,2,2,6
shirts_2_video_06_0030.png,2,2,6
shirts_2_video_06_0031.png,2,2,6
shirts_2_video_06_0032.png,2,2,6
shirts_2_video_06_0033.png,2,2,6
shirts_2_video_06_0034.png,2,2,6
shirts_2_video_06_0035.png,2,2,6
shirts_2_video_06_0036.png,2,2,6
shirts_2_video_06_0037.png,2,2,6
shirts_2_video_06_0038.png,2,2,6
shirts_2_video_06_0039.png,2,2,6
shirts_2_video_06_0040.png,2,2,6
shirts_2_video_06_0041.png,2,2,6
shirts_2_video_06_0042.png,2,2,6
shirts_2_video_06_0043.png,2,2,6
shirts_2_video_06_0044.png,2,2,6
shirts_2_video_06_0045.png,2,2,6
shirts_2_video_06_0046.png,2,2,6
shirts_2_video_06_0047.png,2,2,6
shirts_2_video_06_0048.png,2,2,6
shirts_2_video_06_0049.png,2,2,6
shirts_2_video_06_0050.png,2,2,6
shirts_2_video_06_0051.png,2,2,6
shirts_2_video_06_0052.png,2,2,6
shirts_2_video_06_0053.png,2,2,6
shirts_2_video_06_0054.png,2,2,6
shirts_2_video_06_0055.png,2,2,6
shirts_2_video_06_0056.png,2,2,6
shirts_2_video_06_0057.png,2,2,6
shirts_2_video_06_0058.png,2,2,6
shirts_2_video_06_0059.png,2,2,6
shirts_2_video_06_0060.png,2,2,6
shirts_2_video_07_0001.png,2,2,7
shirts_2_video_07_0002.png,2,2,7
shirts_2_video_07_0003.png,2,2,7
shirts_2_video_07_0004.png,2,2,7
shirts_2_video_07_0005.png,2,2,7
shirts_2_video_07_0006.png,2,2,7
shirts_2_video_07_0007.png,2,2,7
shirts_2_video_07_0008.png,2,2,7
shirts_2_video_07_0009.png,2,2,7
shirts_2_video_07_0010.png,2,2,7
shirts_2_video_07_0011.png,2,2,7
shirts_2_video_07_0012.png,2,2,7
shirts_2_video_07_0013.png,2,2,7
shirts_2_video_07_0014.png,2,2,7
shirts_2_video_07_0015.png,2,2,7
shirts_2_video_07_0016.png,2,2,7
shirts_2_video_07_0017.png,2,2,7
shirts_2_video_07_0018.png,2,2,7
shirts_2_video_07_0019.png,2,2,7
shirts_2_video_07_0020.png,2,2,7
shirts_2_video_07_0021.png,2,2,7
shirts_2_video_07_0022.png,2,2,7
shirts_2_video_07_0023.png,2,2,7
shirts_2_video_07_0024.png,2,2,7
shirts_2_video_07_0025.png,2,2,7
shirts_2_video_07_0026.png,2,2,7
shirts_2_video_07_0027.png,2,2,7
shirts_2_video_07_0028.png,2,2,7
shirts_2_video_07_0029.png,2,2,7
shirts_2_video_07_0030.png,2,2,7
shirts_2_video_07_0031.png,2,2,7
shirts_2_video_07_0032.png,2,2,7
shirts_2_video_07_0033.png,2,2,7
shirts_2_video_07_0034.png,2,2,7
shirts_2_video_07_0035.png,2,2,7
shirts_2_video_07_0036.png,2,2,7
shirts_2_video_07_0037.png,2,2,7
shirts_2_video_07_0038.png,2,2,7
shirts_2_video_07_0039.png,2,2,7
shirts_2_video_07_0040.png,2,2,7
shirts_2_video_07_0041.png,2,2,7
shirts_2_video_07_0042.png,2,2,7
shirts_2_video_07_0043.png,2,2,7
shirts_2_video_07_0044.png,2,2,7
shirts_2_video_07_0045.png,2,2,7
shirts_2_video_07_0046.png,2,2,7
shirts_2_video_07_0047.png,2,2,7
shirts_2_video_07_0048.png,2,2,7
shirts_2_video_07_0049.png,2,2,7
shirts_2_video_07_0050.png,2,2,7
shirts_2_video_07_0051.png,2,2,7
shirts_2_video_07_0052.png,2,2,7
shirts_2_video_07_0053.png,2,2,7
shirts_2_video_07_0054.png,2,2,7
shirts_2_video_07_0055.png,2,2,7
shirts_2_video_07_0056.png,2,2,7
shirts_2_video_07_0057.png,2,2,7
shirts_2_video_07_0058.png,2,2,7
shirts_2_video_07_0059.png,2,2,7
shirts_2_video_07_0060.png,2,2,7
shirts_2_video_08_0001.png,2,2,8
shirts_2_video_08_0002.png,2,2,8
shirts_2_video_08_0003.png,2,2,8
shirts_2_video_08_0004.png,2,2,8
shirts_2_video_08_0005.png,2,2,8
shirts_2_video_08_0006.png,2,2,8
shirts_2_video_08_0007.png,2,2,8
shirts_2_video_08_0008.png,2,2,8
shirts_2_video_08_0009.png,2,2,8
shirts_2_video_08_0010.png,2,2,8
shirts_2_video_08_0011.png,2,2,8
shirts_2_video_08_0012.png,2,2,8
shirts_2_video_08_0013.png,2,2,8
shirts_2_video_08_0014.png,2,2,8
shirts_2_video_08_0015.png,2,2,8
shirts_2_video_08_0016.png,2,2,8
shirts_2_video_08_0017.png,2,2,8
shirts_2_video_08_0018.png,2,2,8
shirts_2_video_08_0019.png,2,2,8
shirts_2_video_08_0020.png,2,2,8
shirts_2_video_08_0021.png,2,2,8
shirts_2_video_08_0022.png,2,2,8
shirts_2_video_08_0023.png,2,2,8
shirts_2_video_08_0024.png,2,2,8
shirts_2_video_08_0025.png,2,2,8
shirts_2_video_08_0026.png,2,2,8
shirts_2_video_08_0027.png,2,2,8
shirts_2_video_08_0028.png,2,2,8
shirts_2_video_08_0029.png,2,2,8
shirts_2_video_08_0030.png,2,2,8
shirts_2_video_08_0031.png,2,2,8
shirts_2_video_08_0032.png,2,2,8
shirts_2_video_08_0033.png,2,2,8
shirts_2_video_08_0034.png,2,2,8
shirts_2_video_08_0035.png,2,2,8
shirts_2_video_08_0036.png,2,2,8
shirts_2_video_08_0037.png,2,2,8
shirts_2_video_08_0038.png,2,2,8
shirts_2_video_08_0039.png,2,2,8
shirts_2_video_08_0040.png,2,2,8
shirts_2_video_08_0041.png,2,2,8
shirts_2_video_08_0042.png,2,2,8
shirts_2_video_08_0043.png,2,2,8
shirts_2_video_08_0044.png,2,2,8
shirts_2_video_08_0045.png,2,2,8
shirts_2_video_08_0046.png,2,2,8
shirts_2_video_08_0047.png,2,2,8
shirts_2_video_08_0048.png,2,2,8
shirts_2_video_08_0049.png,2,2,8
shirts_2_video_08_0050.png,2,2,8
shirts_2_video_08_0051.png,2,2,8
shirts_2_video_08_0052.png,2,2,8
shirts_2_video_08_0053.png,2,2,8
shirts_2_video_08_0054.png,2,2,8
shirts_2_video_08_0055.png,2,2,8
shirts_2_video_08_0056.png,2,2,8
shirts_2_video_08_0057.png,2,2,8
shirts_2_video_08_0058.png,2,2,8
shirts_2_video_08_0059.png,2,2,8
shirts_2_video_08_0060.png,2,2,8
shirts_2_video_09_0001.png,2,2,9
shirts_2_video_09_0002.png,2,2,9
shirts_2_video_09_0003.png,2,2,9
shirts_2_video_09_0004.png,2,2,9
shirts_2_video_09_0005.png,2,2,9
shirts_2_video_09_0006.png,2,2,9
shirts_2_video_09_0007.png,2,2,9
shirts_2_video_09_0008.png,2,2,9
shirts_2_video_09_0009.png,2,2,9
shirts_2_video_09_0010.png,2,2,9
shirts_2_video_09_0011.png,2,2,9
shirts_2_video_09_0012.png,2,2,9
shirts_2_video_09_0013.png,2,2,9
shirts_2_video_09_0014.png,2,2,9
shirts_2_video_09_0015.png,2,2,9
shirts_2_video_09_0016.png,2,2,9
shirts_2_video_09_0017.png,2,2,9
shirts_2_video_09_0018.png,2,2,9
shirts_2_video_09_0019.png,2,2,9
shirts_2_video_09_0020.png,2,2,9
shirts_2_video_09_0021.png,2,2,9
shirts_2_video_09_0022.png,2,2,9
shirts_2_video_09_0023.png,2,2,9
shirts_2_video_09_0024.png,2,2,9
shirts_2_video_09_0025.png,2,2,9
shirts_2_video_09_0026.png,2,2,9
shirts_2_video_09_0027.png,2,2,9
shirts_2_video_09_0028.png,2,2,9
shirts_2_video_09_0029.png,2,2,9
shirts_2_video_09_0030.png,2,2,9
shirts_2_video_09_0031.png,2,2,9
shirts_2_video_09_0032.png,2,2,9
shirts_2_video_09_0033.png,2,2,9
shirts_2_video_09_0034.png,2,2,9
shirts_2_video_09_0035.png,2,2,9
shirts_2_video_09_0036.png,2,2,9
shirts_2_video_09_0037.png,2,2,9
shirts_2_video_09_0038.png,2,2,9
shirts_2_video_09_0039.png,2,2,9
shirts_2_video_09_0040.png,2,2,9
shirts_2_video_09_0041.png,2,2,9
shirts_2_video_09_0042.png,2,2,9
shirts_2_video_09_0043.png,2,2,9
shirts_2_video_09_0044.png,2,2,9
shirts_2_video_09_0045.png,2,2,9
shirts_2_video_09_0046.png,2,2,9
shirts_2_video_09_0047.png,2,2,9
shirts_2_video_09_0048.png,2,2,9
shirts_2_video_09_0049.png,2,2,9
shirts_2_video_09_0050.png,2,2,9
shirts_2_video_09_0051.png,2,2,9
shirts_2_video_09_0052.png,2,2,9
shirts_2_video_09_0053.png,2,2,9
shirts_2_video_09_0054.png,2,2,9
shirts_2_video_09_0055.png,2,2,9
shirts_2_video_09_0056.png,2,2,9
shirts_2_video_09_0057.png,2,2,9
shirts_2_video_09_0058.png,2,2,9
shirts_2_video_09_0059.png,2,2,9
shirts_2_video_09_0060.png,2,2,9
shirts_2_video_10_0001.png,2,2,10
shirts_2_video_10_0002.png,2,2,10
shirts_2_video_10_0003.png,2,2,10
shirts_2_video_10_0004.png,2,2,10
shirts_2_video_10_0005.png,2,2,10
shirts_2_video_10_0006.png,2,2,10
shirts_2_video_10_0007.png,2,2,10
shirts_2_video_10_0008.png,2,2,10
shirts_2_video_10_0009.png,2,2,10
shirts_2_video_10_0010.png,2,2,10
shirts_2_video_10_0011.png,2,2,10
shirts_2_video_10_0012.png,2,2,10
shirts_2_video_10_0013.png,2,2,10
shirts_2_video_10_0014.png,2,2,10
shirts_2_video_10_0015.png,2,2,10
shirts_2_video_10_0016.png,2,2,10
shirts_2_video_10_0017.png,2,2,10
shirts_2_video_10_0018.png,2,2,10
shirts_2_video_10_0019.png,2,2,10
shirts_2_video_10_0020.png,2,2,10
shirts_2_video_10_0021.png,2,2,10
shirts_2_video_10_0022.png,2,2,10
shirts_2_video_10_0023.png,2,2,10
shirts_2_video_10_0024.png,2,2,10
shirts_2_video_10_0025.png,2,2,10
shirts_2_video_10_0026.png,2,2,10
shirts_2_video_10_0027.png,2,2,10
shirts_2_video_10_0028.png,2,2,10
shirts_2_video_10_0029.png,2,2,10
shirts_2_video_10_0030.png,2,2,10
shirts_2_video_10_0031.png,2,2,10
shirts_2_video_10_0032.png,2,2,10
shirts_2_video_10_0033.png,2,2,10
shirts_2_video_10_0034.png,2,2,10
shirts_2_video_10_0035.png,2,2,10
shirts_2_video_10_0036.png,2,2,10
shirts_2_video_10_0037.png,2,2,10
shirts_2_video_10_0038.png,2,2,10
shirts_2_video_10_0039.png,2,2,10
shirts_2_video_10_0040.png,2,2,10
shirts_2_video_10_0041.png,2,2,10
shirts_2_video_10_0042.png,2,2,10
shirts_2_video_10_0043.png,2,2,10
shirts_2_video_10_0044.png,2,2,10
shirts_2_video_10_0045.png,2,2,10
shirts_2_video_10_0046.png,2,2,10
shirts_2_video_10_0047.png,2,2,10
shirts_2_video_10_0048.png,2,2,10
shirts_2_video_10_0049.png,2,2,10
shirts_2_video_10_0050.png,2,2,10
shirts_2_video_10_0051.png,2,2,10
shirts_2_video_10_0052.png,2,2,10
shirts_2_video_10_0053.png,2,2,10
shirts_2_video_10_0054.png,2,2,10
shirts_2_video_10_0055.png,2,2,10
shirts_2_video_10_0056.png,2,2,10
shirts_2_video_10_0057.png,2,2,10
shirts_2_video_10_0058.png,2,2,10
shirts_2_video_10_0059.png,2,2,10
shirts_2_video_10_0060.png,2,2,10
shirts_4_video_01_0001.png,2,2,1
shirts_4_video_01_0002.png,2,2,1
shirts_4_video_01_0003.png,2,2,1
shirts_4_video_01_0004.png,2,2,1
shirts_4_video_01_0005.png,2,2,1
shirts_4_video_01_0006.png,2,2,1
shirts_4_video_01_0007.png,2,2,1
shirts_4_video_01_0008.png,2,2,1
shirts_4_video_01_0009.png,2,2,1
shirts_4_video_01_0010.png,2,2,1
shirts_4_video_01_0011.png,2,2,1
shirts_4_video_01_0012.png,2,2,1
shirts_4_video_01_0013.png,2,2,1
shirts_4_video_01_0014.png,2,2,1
shirts_4_video_01_0015.png,2,2,1
shirts_4_video_01_0016.png,2,2,1
shirts_4_video_01_0017.png,2,2,1
shirts_4_video_01_0018.png,2,2,1
shirts_4_video_01_0019.png,2,2,1
shirts_4_video_01_0020.png,2,2,1
shirts_4_video_01_0021.png,2,2,1
shirts_4_video_01_0022.png,2,2,1
shirts_4_video_01_0023.png,2,2,1
shirts_4_video_01_0024.png,2,2,1
shirts_4_video_01_0025.png,2,2,1
shirts_4_video_01_0026.png,2,2,1
shirts_4_video_01_0027.png,2,2,1
shirts_4_video_01_0028.png,2,2,1
shirts_4_video_01_0029.png,2,2,1
shirts_4_video_01_0030.png,2,2,1
shirts_4_video_01_0031.png,2,2,1
shirts_4_video_01_0032.png,2,2,1
shirts_4_video_01_0033.png,2,2,1
shirts_4_video_01_0034.png,2,2,1
shirts_4_video_01_0035.png,2,2,1
shirts_4_video_01_0036.png,2,2,1
shirts_4_video_01_0037.png,2,2,1
shirts_4_video_01_0038.png,2,2,1
shirts_4_video_01_0039.png,2,2,1
shirts_4_video_01_0040.png,2,2,1
shirts_4_video_01_0041.png,2,2,1
shirts_4_video_01_0042.png,2,2,1
shirts_4_video_01_0043.png,2,2,1
shirts_4_video_01_0044.png,2,2,1
shirts_4_video_01_0045.png,2,2,1
shirts_4_video_01_0046.png,2,2,1
shirts_4_video_01_0047.png,2,2,1
shirts_4_video_01_0048.png,2,2,1
shirts_4_video_01_0049.png,2,2,1
shirts_4_video_01_0050.png,2,2,1
shirts_4_video_01_0051.png,2,2,1
shirts_4_video_01_0052.png,2,2,1
shirts_4_video_01_0053.png,2,2,1
shirts_4_video_01_0054.png,2,2,1
shirts_4_video_01_0055.png,2,2,1
shirts_4_video_01_0056.png,2,2,1
shirts_4_video_01_0057.png,2,2,1
shirts_4_video_01_0058.png,2,2,1
shirts_4_video_01_0059.png,2,2,1
shirts_4_video_01_0060.png,2,2,1
shirts_4_video_02_0001.png,2,2,2
shirts_4_video_02_0002.png,2,2,2
shirts_4_video_02_0003.png,2,2,2
shirts_4_video_02_0004.png,2,2,2
shirts_4_video_02_0005.png,2,2,2
shirts_4_video_02_0006.png,2,2,2
shirts_4_video_02_0007.png,2,2,2
shirts_4_video_02_0008.png,2,2,2
shirts_4_video_02_0009.png,2,2,2
shirts_4_video_02_0010.png,2,2,2
shirts_4_video_02_0011.png,2,2,2
shirts_4_video_02_0012.png,2,2,2
shirts_4_video_02_0013.png,2,2,2
shirts_4_video_02_0014.png,2,2,2
shirts_4_video_02_0015.png,2,2,2
shirts_4_video_02_0016.png,2,2,2
shirts_4_video_02_0017.png,2,2,2
shirts_4_video_02_0018.png,2,2,2
shirts_4_video_02_0019.png,2,2,2
shirts_4_video_02_0020.png,2,2,2
shirts_4_video_02_0021.png,2,2,2
shirts_4_video_02_0022.png,2,2,2
shirts_4_video_02_0023.png,2,2,2
shirts_4_video_02_0024.png,2,2,2
shirts_4_video_02_0025.png,2,2,2
shirts_4_video_02_0026.png,2,2,2
shirts_4_video_02_0027.png,2,2,2
shirts_4_video_02_0028.png,2,2,2
shirts_4_video_02_0029.png,2,2,2
shirts_4_video_02_0030.png,2,2,2
shirts_4_video_02_0031.png,2,2,2
shirts_4_video_02_0032.png,2,2,2
shirts_4_video_02_0033.png,2,2,2
shirts_4_video_02_0034.png,2,2,2
shirts_4_video_02_0035.png,2,2,2
shirts_4_video_02_0036.png,2,2,2
shirts_4_video_02_0037.png,2,2,2
shirts_4_video_02_0038.png,2,2,2
shirts_4_video_02_0039.png,2,2,2
shirts_4_video_02_0040.png,2,2,2
shirts_4_video_02_0041.png,2,2,2
shirts_4_video_02_0042.png,2,2,2
shirts_4_video_02_0043.png,2,2,2
shirts_4_video_02_0044.png,2,2,2
shirts_4_video_02_0045.png,2,2,2
shirts_4_video_02_0046.png,2,2,2
shirts_4_video_02_0047.png,2,2,2
shirts_4_video_02_0048.png,2,2,2
shirts_4_video_02_0049.png,2,2,2
shirts_4_video_02_0050.png,2,2,2
shirts_4_video_02_0051.png,2,2,2
shirts_4_video_02_0052.png,2,2,2
shirts_4_video_02_0053.png,2,2,2
shirts_4_video_02_0054.png,2,2,2
shirts_4_video_02_0055.png,2,2,2
shirts_4_video_02_0056.png,2,2,2
shirts_4_video_02_0057.png,2,2,2
shirts_4_video_02_0058.png,2,2,2
shirts_4_video_02_0059.png,2,2,2
shirts_4_video_02_0060.png,2,2,2
shirts_4_video_03_0001.png,2,2,3
shirts_4_video_03_0002.png,2,2,3
shirts_4_video_03_0003.png,2,2,3
shirts_4_video_03_0004.png,2,2,3
shirts_4_video_03_0005.png,2,2,3
shirts_4_video_03_0006.png,2,2,3
shirts_4_video_03_0007.png,2,2,3
shirts_4_video_03_0008.png,2,2,3
shirts_4_video_03_0009.png,2,2,3
shirts_4_video_03_0010.png,2,2,3
shirts_4_video_03_0011.png,2,2,3
shirts_4_video_03_0012.png,2,2,3
shirts_4_video_03_0013.png,2,2,3
shirts_4_video_03_0014.png,2,2,3
shirts_4_video_03_0015.png,2,2,3
shirts_4_video_03_0016.png,2,2,3
shirts_4_video_03_0017.png,2,2,3
shirts_4_video_03_0018.png,2,2,3
shirts_4_video_03_0019.png,2,2,3
shirts_4_video_03_0020.png,2,2,3
shirts_4_video_03_0021.png,2,2,3
shirts_4_video_03_0022.png,2,2,3
shirts_4_video_03_0023.png,2,2,3
shirts_4_video_03_0024.png,2,2,3
shirts_4_video_03_0025.png,2,2,3
shirts_4_video_03_0026.png,2,2,3
shirts_4_video_03_0027.png,2,2,3
shirts_4_video_03_0028.png,2,2,3
shirts_4_video_03_0029.png,2,2,3
shirts_4_video_03_0030.png,2,2,3
shirts_4_video_03_0031.png,2,2,3
shirts_4_video_03_0032.png,2,2,3
shirts_4_video_03_0033.png,2,2,3
shirts_4_video_03_0034.png,2,2,3
shirts_4_video_03_0035.png,2,2,3
shirts_4_video_03_0036.png,2,2,3
shirts_4_video_03_0037.png,2,2,3
shirts_4_video_03_0038.png,2,2,3
shirts_4_video_03_0039.png,2,2,3
shirts_4_video_03_0040.png,2,2,3
shirts_4_video_03_0041.png,2,2,3
shirts_4_video_03_0042.png,2,2,3
shirts_4_video_03_0043.png,2,2,3
shirts_4_video_03_0044.png,2,2,3
shirts_4_video_03_0045.png,2,2,3
shirts_4_video_03_0046.png,2,2,3
shirts_4_video_03_0047.png,2,2,3
shirts_4_video_03_0048.png,2,2,3
shirts_4_video_03_0049.png,2,2,3
shirts_4_video_03_0050.png,2,2,3
shirts_4_video_03_0051.png,2,2,3
shirts_4_video_03_0052.png,2,2,3
shirts_4_video_03_0053.png,2,2,3
shirts_4_video_03_0054.png,2,2,3
shirts_4_video_03_0055.png,2,2,3
shirts_4_video_03_0056.png,2,2,3
shirts_4_video_03_0057.png,2,2,3
shirts_4_video_03_0058.png,2,2,3
shirts_4_video_03_0059.png,2,2,3
shirts_4_video_03_0060.png,2,2,3
shirts_4_video_04_0001.png,2,2,4
shirts_4_video_04_0002.png,2,2,4
shirts_4_video_04_0003.png,2,2,4
shirts_4_video_04_0004.png,2,2,4
shirts_4_video_04_0005.png,2,2,4
shirts_4_video_04_0006.png,2,2,4
shirts_4_video_04_0007.png,2,2,4
shirts_4_video_04_0008.png,2,2,4
shirts_4_video_04_0009.png,2,2,4
shirts_4_video_04_0010.png,2,2,4
shirts_4_video_04_0011.png,2,2,4
shirts_4_video_04_0012.png,2,2,4
shirts_4_video_04_0013.png,2,2,4
shirts_4_video_04_0014.png,2,2,4
shirts_4_video_04_0015.png,2,2,4
shirts_4_video_04_0016.png,2,2,4
shirts_4_video_04_0017.png,2,2,4
shirts_4_video_04_0018.png,2,2,4
shirts_4_video_04_0019.png,2,2,4
shirts_4_video_04_0020.png,2,2,4
shirts_4_video_04_0021.png,2,2,4
shirts_4_video_04_0022.png,2,2,4
shirts_4_video_04_0023.png,2,2,4
shirts_4_video_04_0024.png,2,2,4
shirts_4_video_04_0025.png,2,2,4
shirts_4_video_04_0026.png,2,2,4
shirts_4_video_04_0027.png,2,2,4
shirts_4_video_04_0028.png,2,2,4
shirts_4_video_04_0029.png,2,2,4
shirts_4_video_04_0030.png,2,2,4
shirts_4_video_04_0031.png,2,2,4
shirts_4_video_04_0032.png,2,2,4
shirts_4_video_04_0033.png,2,2,4
shirts_4_video_04_0034.png,2,2,4
shirts_4_video_04_0035.png,2,2,4
shirts_4_video_04_0036.png,2,2,4
shirts_4_video_04_0037.png,2,2,4
shirts_4_video_04_0038.png,2,2,4
shirts_4_video_04_0039.png,2,2,4
shirts_4_video_04_0040.png,2,2,4
shirts_4_video_04_0041.png,2,2,4
shirts_4_video_04_0042.png,2,2,4
shirts_4_video_04_0043.png,2,2,4
shirts_4_video_04_0044.png,2,2,4
shirts_4_video_04_0045.png,2,2,4
shirts_4_video_04_0046.png,2,2,4
shirts_4_video_04_0047.png,2,2,4
shirts_4_video_04_0048.png,2,2,4
shirts_4_video_04_0049.png,2,2,4
shirts_4_video_04_0050.png,2,2,4
shirts_4_video_04_0051.png,2,2,4
shirts_4_video_04_0052.png,2,2,4
shirts_4_video_04_0053.png,2,2,4
shirts_4_video_04_0054.png,2,2,4
shirts_4_video_04_0055.png,2,2,4
shirts_4_video_04_0056.png,2,2,4
shirts_4_video_04_0057.png,2,2,4
shirts_4_video_04_0058.png,2,2,4
shirts_4_video_04_0059.png,2,2,4
shirts_4_video_04_0060.png,2,2,4
shirts_4_video_05_0001.png,2,2,5
shirts_4_video_05_0002.png,2,2,5
shirts_4_video_05_0003.png,2,2,5
shirts_4_video_05_0004.png,2,2,5
shirts_4_video_05_0005.png,2,2,5
shirts_4_video_05_0006.png,2,2,5
shirts_4_video_05_0007.png,2,2,5
shirts_4_video_05_0008.png,2,2,5
shirts_4_video_05_0009.png,2,2,5
shirts_4_video_05_0010.png,2,2,5
shirts_4_video_05_0011.png,2,2,5
shirts_4_video_05_0012.png,2,2,5
shirts_4_video_05_0013.png,2,2,5
shirts_4_video_05_0014.png,2,2,5
shirts_4_video_05_0015.png,2,2,5
shirts_4_video_05_0016.png,2,2,5
shirts_4_video_05_0017.png,2,2,5
shirts_4_video_05_0018.png,2,2,5
shirts_4_video_05_0019.png,2,2,5
shirts_4_video_05_0020.png,2,2,5
shirts_4_video_05_0021.png,2,2,5
shirts_4_video_05_0022.png,2,2,5
shirts_4_video_05_0023.png,2,2,5
shirts_4_video_05_0024.png,2,2,5
shirts_4_video_05_0025.png,2,2,5
shirts_4_video_05_0026.png,2,2,5
shirts_4_video_05_0027.png,2,2,5
